"","slug_game","medal_type","name","gender","discipline","event","country_code","country_long"
"20528","paris-2024","bronze","Switzerland","M","Rowing","Men's Pair","SUI","Switzerland"
"20529","paris-2024","gold","Netherlands","W","Rowing","Women's Pair","NED","Netherlands"
"20530","paris-2024","silver","Romania","W","Rowing","Women's Pair","ROU","Romania"
"20531","paris-2024","bronze","Australia","W","Rowing","Women's Pair","AUS","Australia"
"20532","paris-2024","gold","Spain","M","Sailing","Men's Skiff","ESP","Spain"
"20533","paris-2024","silver","New Zealand","M","Sailing","Men's Skiff","NZL","New Zealand"
"20534","paris-2024","bronze","United States of America","M","Sailing","Men's Skiff","USA","United States of America"
"20535","paris-2024","gold","Netherlands","W","Sailing","Women's Skiff","NED","Netherlands"
"20536","paris-2024","silver","Sweden","W","Sailing","Women's Skiff","SWE","Sweden"
"20537","paris-2024","bronze","France","W","Sailing","Women's Skiff","FRA","France"
"20538","paris-2024","gold","Chiara LEONE","W","Shooting","50m Rifle 3 Positions Women","SUI","Switzerland"
"20539","paris-2024","silver","Sagen MADDALENA","W","Shooting","50m Rifle 3 Positions Women","USA","United States of America"
"20540","paris-2024","bronze","ZHANG Qiongyue","W","Shooting","50m Rifle 3 Positions Women","CHN","People's Republic of China"
"20541","paris-2024","gold","Leon MARCHAND","M","Swimming","Men's 200m Individual Medley","FRA","France"
"20542","paris-2024","silver","Duncan SCOTT","M","Swimming","Men's 200m Individual Medley","GBR","Great Britain"
"20543","paris-2024","bronze","WANG Shun","M","Swimming","Men's 200m Individual Medley","CHN","People's Republic of China"
"20544","paris-2024","gold","Cameron McEVOY","M","Swimming","Men's 50m Freestyle","AUS","Australia"
"20545","paris-2024","silver","Benjamin PROUD","M","Swimming","Men's 50m Freestyle","GBR","Great Britain"
"20546","paris-2024","bronze","Florent MANAUDOU","M","Swimming","Men's 50m Freestyle","FRA","France"
"20547","paris-2024","gold","Kaylee McKEOWN","W","Swimming","Women's 200m Backstroke","AUS","Australia"
"20548","paris-2024","silver","Regan SMITH","W","Swimming","Women's 200m Backstroke","USA","United States of America"
"20549","paris-2024","bronze","Kylie MASSE","W","Swimming","Women's 200m Backstroke","CAN","Canada"
"20550","paris-2024","gold","Czechia","X","Tennis","Mixed Doubles","CZE","Czechia"
"20551","paris-2024","silver","People's Republic of China","X","Tennis","Mixed Doubles","CHN","People's Republic of China"
"20552","paris-2024","bronze","Canada","X","Tennis","Mixed Doubles","CAN","Canada"
"20553","paris-2024","bronze","Iga SWIATEK","W","Tennis","Women's Singles","POL","Poland"
"20554","paris-2024","silver","WANG Zisai","M","Trampoline Gymnastics","Men","CHN","People's Republic of China"
"20555","paris-2024","bronze","YAN Langyu","M","Trampoline Gymnastics","Men","CHN","People's Republic of China"
"20556","paris-2024","gold","Bryony PAGE","W","Trampoline Gymnastics","Women","GBR","Great Britain"
"20557","paris-2024","bronze","Sophiane METHOT","W","Trampoline Gymnastics","Women","CAN","Canada"
"20558","paris-2024","gold","LIM Sihyeon","W","Archery","Women's Individual","KOR","Republic of Korea"
"20559","paris-2024","silver","NAM Suhyeon","W","Archery","Women's Individual","KOR","Republic of Korea"
"20560","paris-2024","bronze","Lisa BARBELIN","W","Archery","Women's Individual","FRA","France"
"20561","paris-2024","gold","Carlos Edriel YULO","M","Artistic Gymnastics","Men's Floor Exercise","PHI","Philippines"
"20562","paris-2024","silver","Artem DOLGOPYAT","M","Artistic Gymnastics","Men's Floor Exercise","ISR","Israel"
"20563","paris-2024","bronze","Jake JARMAN","M","Artistic Gymnastics","Men's Floor Exercise","GBR","Great Britain"
"20564","paris-2024","gold","Rhys MC CLENAGHAN","M","Artistic Gymnastics","Men's Pommel Horse","IRL","Ireland"
"20565","paris-2024","silver","Nariman KURBANOV","M","Artistic Gymnastics","Men's Pommel Horse","KAZ","Kazakhstan"
"20566","paris-2024","bronze","Stephen NEDOROSCIK","M","Artistic Gymnastics","Men's Pommel Horse","USA","United States of America"
"20567","paris-2024","gold","Simone BILES","W","Artistic Gymnastics","Women's Vault","USA","United States of America"
"20568","paris-2024","silver","Rebeca ANDRADE","W","Artistic Gymnastics","Women's Vault","BRA","Brazil"
"20569","paris-2024","bronze","Jade CAREY","W","Artistic Gymnastics","Women's Vault","USA","United States of America"
"20570","paris-2024","gold","Netherlands","X","Athletics","4 x 400m Relay Mixed","NED","Netherlands"
"20571","paris-2024","silver","United States of America","X","Athletics","4 x 400m Relay Mixed","USA","United States of America"
"20572","paris-2024","bronze","Great Britain","X","Athletics","4 x 400m Relay Mixed","GBR","Great Britain"
"20573","paris-2024","gold","Markus ROOTH","M","Athletics","Men's Decathlon","NOR","Norway"
"20574","paris-2024","silver","Leo NEUGEBAUER","M","Athletics","Men's Decathlon","GER","Germany"
"20575","paris-2024","bronze","Lindon VICTOR","M","Athletics","Men's Decathlon","GRN","Grenada"
"20576","paris-2024","gold","Ryan CROUSER","M","Athletics","Men's Shot Put","USA","United States of America"
"20577","paris-2024","silver","Joe KOVACS","M","Athletics","Men's Shot Put","USA","United States of America"
"20578","paris-2024","bronze","Rajindra CAMPBELL","M","Athletics","Men's Shot Put","JAM","Jamaica"
"20579","paris-2024","gold","Julien ALFRED","W","Athletics","Women's 100m","LCA","Saint Lucia"
"20580","paris-2024","silver","Sha'carri RICHARDSON","W","Athletics","Women's 100m","USA","United States of America"
"20581","paris-2024","bronze","Melissa JEFFERSON","W","Athletics","Women's 100m","USA","United States of America"
"20582","paris-2024","gold","Thea LAFOND","W","Athletics","Women's Triple Jump","DMA","Dominica"
"20583","paris-2024","silver","Shanieka RICKETTS","W","Athletics","Women's Triple Jump","JAM","Jamaica"
"20584","paris-2024","bronze","Jasmine MOORE","W","Athletics","Women's Triple Jump","USA","United States of America"
"20585","paris-2024","gold","People's Republic of China","W","Badminton","Women's Doubles","CHN","People's Republic of China"
"20586","paris-2024","silver","People's Republic of China","W","Badminton","Women's Doubles","CHN","People's Republic of China"
"20587","paris-2024","bronze","Japan","W","Badminton","Women's Doubles","JPN","Japan"
"20588","paris-2024","bronze","WU Shih Yi","W","Boxing","Women's 60kg","TPE","Chinese Taipei"
"20589","paris-2024","bronze","Beatriz Iasmin SOARES FERREIRA","W","Boxing","Women's 60kg","BRA","Brazil"
"20590","paris-2024","gold","Remco EVENEPOEL","M","Cycling Road","Men's Road Race","BEL","Belgium"
"20591","paris-2024","silver","Valentin MADOUAS","M","Cycling Road","Men's Road Race","FRA","France"
"20592","paris-2024","bronze","Christophe LAPORTE","M","Cycling Road","Men's Road Race","FRA","France"
"20593","paris-2024","gold","Germany","O","Equestrian","Dressage Team","GER","Germany"
"20594","paris-2024","silver","Denmark","O","Equestrian","Dressage Team","DEN","Denmark"
"20595","paris-2024","bronze","Great Britain","O","Equestrian","Dressage Team","GBR","Great Britain"
"20596","paris-2024","gold","Ukraine","W","Fencing","Women's Sabre Team","UKR","Ukraine"
"20597","paris-2024","silver","Republic of Korea","W","Fencing","Women's Sabre Team","KOR","Republic of Korea"
"20598","paris-2024","bronze","Japan","W","Fencing","Women's Sabre Team","JPN","Japan"
"20599","paris-2024","gold","France","X","Judo","Mixed Team","FRA","France"
"20600","paris-2024","silver","Japan","X","Judo","Mixed Team","JPN","Japan"
"20601","paris-2024","bronze","Brazil","X","Judo","Mixed Team","BRA","Brazil"
"20602","paris-2024","bronze","Republic of Korea","X","Judo","Mixed Team","KOR","Republic of Korea"
"20603","paris-2024","gold","Great Britain","M","Rowing","Men's Eight","GBR","Great Britain"
"20604","paris-2024","silver","Netherlands","M","Rowing","Men's Eight","NED","Netherlands"
"20605","paris-2024","bronze","United States of America","M","Rowing","Men's Eight","USA","United States of America"
"20606","paris-2024","gold","Oliver ZEIDLER","M","Rowing","Men's Single Sculls","GER","Germany"
"20607","paris-2024","bronze","Simon van DORP","M","Rowing","Men's Single Sculls","NED","Netherlands"
"20608","paris-2024","gold","Romania","W","Rowing","Women's Eight","ROU","Romania"
"20609","paris-2024","silver","Canada","W","Rowing","Women's Eight","CAN","Canada"
"20610","paris-2024","bronze","Great Britain","W","Rowing","Women's Eight","GBR","Great Britain"
"20611","paris-2024","gold","Karolien FLORIJN","W","Rowing","Women's Single Sculls","NED","Netherlands"
"20612","paris-2024","silver","Emma TWIGG","W","Rowing","Women's Single Sculls","NZL","New Zealand"
"20613","paris-2024","bronze","Viktorija SENKUTE","W","Rowing","Women's Single Sculls","LTU","Lithuania"
"20614","paris-2024","gold","Tom REUVENY","M","Sailing","Men's Windsurfing","ISR","Israel"
"20615","paris-2024","silver","Grae MORRIS","M","Sailing","Men's Windsurfing","AUS","Australia"
"20616","paris-2024","bronze","Luuc van OPZEELAND","M","Sailing","Men's Windsurfing","NED","Netherlands"
"20617","paris-2024","gold","Marta MAGGETTI","W","Sailing","Women's Windsurfing","ITA","Italy"
"20618","paris-2024","silver","Sharon KANTOR","W","Sailing","Women's Windsurfing","ISR","Israel"
"20619","paris-2024","bronze","Emma WILSON","W","Sailing","Women's Windsurfing","GBR","Great Britain"
"20620","paris-2024","gold","YANG Jiin","W","Shooting","25m Pistol Women","KOR","Republic of Korea"
"20621","paris-2024","silver","Camille JEDRZEJEWSKI","W","Shooting","25m Pistol Women","FRA","France"
"20622","paris-2024","bronze","Veronika MAJOR","W","Shooting","25m Pistol Women","HUN","Hungary"
"20623","paris-2024","gold","Vincent HANCOCK","M","Shooting","Skeet Men","USA","United States of America"
"20624","paris-2024","silver","Conner Lynn PRINCE","M","Shooting","Skeet Men","USA","United States of America"
"20625","paris-2024","bronze","LEE Meng Yuan","M","Shooting","Skeet Men","TPE","Chinese Taipei"
"20626","paris-2024","gold","Kristof MILAK","M","Swimming","Men's 100m Butterfly","HUN","Hungary"
"20627","paris-2024","silver","Josh LIENDO","M","Swimming","Men's 100m Butterfly","CAN","Canada"
"20628","paris-2024","bronze","Ilya KHARUN","M","Swimming","Men's 100m Butterfly","CAN","Canada"
"20629","paris-2024","gold","United States of America","X","Swimming","Mixed 4 x 100m Medley Relay","USA","United States of America"
"20630","paris-2024","silver","People's Republic of China","X","Swimming","Mixed 4 x 100m Medley Relay","CHN","People's Republic of China"
"20631","paris-2024","bronze","Australia","X","Swimming","Mixed 4 x 100m Medley Relay","AUS","Australia"
"20632","paris-2024","gold","Summer McINTOSH","W","Swimming","Women's 200m Individual Medley","CAN","Canada"
"20633","paris-2024","silver","Kate DOUGLASS","W","Swimming","Women's 200m Individual Medley","USA","United States of America"
"20634","paris-2024","bronze","Kaylee McKEOWN","W","Swimming","Women's 200m Individual Medley","AUS","Australia"
"20635","paris-2024","gold","Katie LEDECKY","W","Swimming","Women's 800m Freestyle","USA","United States of America"
"20636","paris-2024","silver","Ariarne TITMUS","W","Swimming","Women's 800m Freestyle","AUS","Australia"
"20637","paris-2024","bronze","Paige MADDEN","W","Swimming","Women's 800m Freestyle","USA","United States of America"
"20638","paris-2024","gold","CHEN Meng","W","Table Tennis","Women's Singles","CHN","People's Republic of China"
"20639","paris-2024","silver","SUN Yingsha","W","Table Tennis","Women's Singles","CHN","People's Republic of China"
"20640","paris-2024","bronze","Hina HAYATA","W","Table Tennis","Women's Singles","JPN","Japan"
"20641","paris-2024","gold","Australia","M","Tennis","Men's Doubles","AUS","Australia"
"20642","paris-2024","silver","United States of America","M","Tennis","Men's Doubles","USA","United States of America"
"20643","paris-2024","bronze","United States of America","M","Tennis","Men's Doubles","USA","United States of America"
"20644","paris-2024","bronze","Lorenzo MUSETTI","M","Tennis","Men's Singles","ITA","Italy"
"20645","paris-2024","gold","ZHENG Qinwen","W","Tennis","Women's Singles","CHN","People's Republic of China"
"20646","paris-2024","silver","Donna VEKIC","W","Tennis","Women's Singles","CRO","Croatia"
"20647","paris-2024","gold","KIM Woojin","M","Archery","Men's Individual","KOR","Republic of Korea"
"20648","paris-2024","silver","Brady ELLISON","M","Archery","Men's Individual","USA","United States of America"
"20649","paris-2024","bronze","LEE Wooseok","M","Archery","Men's Individual","KOR","Republic of Korea"
"20650","paris-2024","gold","LIU Yang","M","Artistic Gymnastics","Men's Rings","CHN","People's Republic of China"
"20651","paris-2024","silver","ZOU Jingyuan","M","Artistic Gymnastics","Men's Rings","CHN","People's Republic of China"
"20652","paris-2024","bronze","Eleftherios PETROUNIAS","M","Artistic Gymnastics","Men's Rings","GRE","Greece"
"20653","paris-2024","gold","Carlos Edriel YULO","M","Artistic Gymnastics","Men's Vault","PHI","Philippines"
"20654","paris-2024","silver","Artur DAVTYAN","M","Artistic Gymnastics","Men's Vault","ARM","Armenia"
"20655","paris-2024","bronze","Harry HEPWORTH","M","Artistic Gymnastics","Men's Vault","GBR","Great Britain"
"20656","paris-2024","gold","Kaylia NEMOUR","W","Artistic Gymnastics","Women's Uneven Bars","ALG","Algeria"
"20657","paris-2024","silver","QIU Qiyuan","W","Artistic Gymnastics","Women's Uneven Bars","CHN","People's Republic of China"
"20658","paris-2024","bronze","Sunisa LEE","W","Artistic Gymnastics","Women's Uneven Bars","USA","United States of America"
"20659","paris-2024","gold","Noah LYLES","M","Athletics","Men's 100m","USA","United States of America"
"20660","paris-2024","silver","Kishane THOMPSON","M","Athletics","Men's 100m","JAM","Jamaica"
"20661","paris-2024","bronze","Fred KERLEY","M","Athletics","Men's 100m","USA","United States of America"
"20662","paris-2024","gold","Ethan KATZBERG","M","Athletics","Men's Hammer Throw","CAN","Canada"
"20663","paris-2024","silver","Bence HALASZ","M","Athletics","Men's Hammer Throw","HUN","Hungary"
"20664","paris-2024","bronze","Mykhaylo KOKHAN","M","Athletics","Men's Hammer Throw","UKR","Ukraine"
"20665","paris-2024","gold","Yaroslava MAHUCHIKH","W","Athletics","Women's High Jump","UKR","Ukraine"
"20666","paris-2024","silver","Nicola OLYSLAGERS","W","Athletics","Women's High Jump","AUS","Australia"
"20667","paris-2024","bronze","Iryna GERASHCHENKO","W","Athletics","Women's High Jump","UKR","Ukraine"
"20668","paris-2024","bronze","Eleanor PATTERSON","W","Athletics","Women's High Jump","AUS","Australia"
"20669","paris-2024","gold","Chinese Taipei","M","Badminton","Men's Doubles","TPE","Chinese Taipei"
"20670","paris-2024","silver","People's Republic of China","M","Badminton","Men's Doubles","CHN","People's Republic of China"
"20671","paris-2024","bronze","Malaysia","M","Badminton","Men's Doubles","MAS","Malaysia"
"20672","paris-2024","bronze","Gregoria Mariska TUNJUNG","W","Badminton","Women's Singles","INA","Indonesia"
"20673","paris-2024","bronze","Yunior ALCANTARA REYES","M","Boxing","Men's 51kg","DOM","Dominican Republic"
"20674","paris-2024","bronze","David de PINA","M","Boxing","Men's 51kg","CPV","Cabo Verde"
"20675","paris-2024","bronze","Wyatt SANFORD","M","Boxing","Men's 63.5kg","CAN","Canada"
"20676","paris-2024","bronze","Lasha GURULI","M","Boxing","Men's 63.5kg","GEO","Georgia"
"20677","paris-2024","bronze","Cristian Javier PINALES","M","Boxing","Men's 80kg","DOM","Dominican Republic"
"20678","paris-2024","bronze","Arlen LOPEZ CARDONA","M","Boxing","Men's 80kg","CUB","Cuba"
"20679","paris-2024","bronze","Enmanuel REYES PLA","M","Boxing","Men's 92kg","ESP","Spain"
"20680","paris-2024","bronze","Davlat BOLTAEV","M","Boxing","Men's 92kg","TJK","Tajikistan"
"20681","paris-2024","bronze","PANG Cholmi","W","Boxing","Women's 54kg","PRK","Democratic People's Republic of Korea"
"20682","paris-2024","bronze","IM Aeji","W","Boxing","Women's 54kg","KOR","Republic of Korea"
"20683","paris-2024","gold","Kristen FAULKNER","W","Cycling Road","Women's Road Race","USA","United States of America"
"20684","paris-2024","silver","Marianne VOS","W","Cycling Road","Women's Road Race","NED","Netherlands"
"20685","paris-2024","bronze","Lotte KOPECKY","W","Cycling Road","Women's Road Race","BEL","Belgium"
"20686","paris-2024","gold","Jessica von BREDOW-WERNDL","O","Equestrian","Dressage Individual","GER","Germany"
"20687","paris-2024","silver","Isabell WERTH","O","Equestrian","Dressage Individual","GER","Germany"
"20688","paris-2024","bronze","Charlotte FRY","O","Equestrian","Dressage Individual","GBR","Great Britain"
"20689","paris-2024","gold","Japan","M","Fencing","Men's Foil Team","JPN","Japan"
"20690","paris-2024","silver","Italy","M","Fencing","Men's Foil Team","ITA","Italy"
"20691","paris-2024","bronze","France","M","Fencing","Men's Foil Team","FRA","France"
"20692","paris-2024","gold","Scottie SCHEFFLER","M","Golf","Men's Individual Stroke Play","USA","United States of America"
"20693","paris-2024","silver","Tommy FLEETWOOD","M","Golf","Men's Individual Stroke Play","GBR","Great Britain"
"20694","paris-2024","bronze","MATSUYAMA Hideki","M","Golf","Men's Individual Stroke Play","JPN","Japan"
"20695","paris-2024","gold","Francisca CROVETTO CHADID","W","Shooting","Skeet Women","CHI","Chile"
"20696","paris-2024","silver","Amber Jo RUTTER","W","Shooting","Skeet Women","GBR","Great Britain"
"20697","paris-2024","bronze","Austen Jewell SMITH","W","Shooting","Skeet Women","USA","United States of America"
"20698","paris-2024","gold","Bobby FINKE","M","Swimming","Men's 1500m Freestyle","USA","United States of America"
"20699","paris-2024","silver","Gregorio PALTRINIERI","M","Swimming","Men's 1500m Freestyle","ITA","Italy"
"20700","paris-2024","bronze","Daniel WIFFEN","M","Swimming","Men's 1500m Freestyle","IRL","Ireland"
"20701","paris-2024","gold","People's Republic of China","M","Swimming","Men's 4 x 100m Medley Relay","CHN","People's Republic of China"
"20702","paris-2024","silver","United States of America","M","Swimming","Men's 4 x 100m Medley Relay","USA","United States of America"
"20703","paris-2024","bronze","France","M","Swimming","Men's 4 x 100m Medley Relay","FRA","France"
"20704","paris-2024","gold","United States of America","W","Swimming","Women's 4 x 100m Medley Relay","USA","United States of America"
"20705","paris-2024","silver","Australia","W","Swimming","Women's 4 x 100m Medley Relay","AUS","Australia"
"20706","paris-2024","bronze","People's Republic of China","W","Swimming","Women's 4 x 100m Medley Relay","CHN","People's Republic of China"
